dt, Acceleration, Pressure, Their Altitude, Our Altitude, DES
0.017400,-9.850000,61422.000000,4027.250000,4036.172991,4105.930267
0.008400,-11.140000,61500.000000,4007.420000,4032.919456,4105.930267
0.008800,-15.380000,61531.000000,4032.380000,4028.875195,4105.930267
0.017600,0.820000,61493.000000,4018.270000,4028.959468,4105.930267
0.008500,-0.200000,61510.000000,4018.390000,4027.029523,4105.930267
0.008500,-5.770000,61506.000000,4017.150000,4026.027129,4105.930267
0.017600,-8.870000,61542.000000,4015.280000,4023.685308,4105.930267
0.008300,-10.160000,61542.000000,4010.040000,4022.152409,4105.930267
0.008500,-11.770000,61543.000000,4012.780000,4020.605316,4105.930267
0.017600,-5.020000,61612.000000,4007.420000,4018.515630,4105.930267
0.008500,-6.860000,61618.000000,4001.320000,4015.970628,4105.930267
0.008700,-9.020000,61639.000000,4001.320000,4013.717687,4105.930267
0.017300,-5.140000,61626.000000,4002.560000,4012.513577,4105.930267
0.008400,-3.020000,61676.000000,3983.780000,4010.378574,4105.930267
0.008500,-6.710000,61795.000000,3994.600000,4005.147496,4105.930267
0.017600,-11.530000,61678.000000,3992.610000,4003.863943,4105.930267
0.008500,-11.530000,61662.000000,3996.460000,4003.477940,4105.930267
0.008400,-5.920000,61700.000000,3991.360000,4002.717822,4105.930267
0.017500,-4.470000,61833.000000,3988.250000,3998.389745,4105.930267
0.008700,-5.450000,61776.000000,3983.410000,3996.608733,4105.930267
0.008500,-16.320000,61793.000000,3982.290000,3993.544393,4105.930267
0.017700,0.750000,61765.000000,3972.850000,3994.493521,4105.930267
0.008500,-6.320000,61982.000000,3959.820000,3987.115420,4105.930267
0.011200,-7.880000,61965.000000,3957.710000,3983.267399,4105.930267
0.017400,-11.180000,61979.000000,3960.440000,3978.521433,4105.930267
0.008400,-5.490000,61917.000000,3966.270000,3978.011053,4105.930267
0.008500,0.240000,61902.000000,3968.500000,3977.650361,4105.930267
0.017500,-1.140000,61889.000000,3968.260000,3977.656531,4105.930267
0.008400,-4.510000,61944.000000,3962.670000,3975.896848,4105.930267
0.008500,-7.450000,61947.000000,3958.580000,3974.386363,4105.930267
0.017600,-11.260000,62096.000000,3946.690000,3968.834247,4105.930267
0.008700,-4.240000,62096.000000,3940.630000,3965.657606,4105.930267
0.008400,-12.980000,62133.000000,3941.620000,3960.560310,4105.930267
0.017700,-5.330000,62032.000000,3949.410000,3961.021452,4105.930267
0.008500,-1.330000,62040.000000,3947.930000,3960.467381,4105.930267
0.008900,0.710000,62021.000000,3959.700000,3961.241631,4105.930267
0.017200,-1.650000,62239.000000,3923.810000,3955.303028,4105.930267
0.008500,-9.770000,62252.000000,3926.160000,3950.054788,4105.930267
0.008400,-9.300000,62246.000000,3921.840000,3946.408941,4105.930267
0.018500,0.550000,62050.000000,3943.970000,3949.426766,4105.930267
0.008400,1.100000,62161.000000,3931.470000,3948.435592,4105.930267
0.008500,-0.670000,62276.000000,3918.630000,3944.822652,4105.930267
0.017300,7.850000,62293.000000,3924.680000,3942.272762,4105.930267
0.008700,-8.900000,62293.000000,3919.370000,3937.982154,4105.930267
0.008500,-3.610000,62206.000000,3927.640000,3939.018014,4105.930267
0.017300,5.490000,62361.000000,3910.980000,3935.272292,4105.930267
0.008500,3.610000,62333.000000,3914.190000,3933.226674,4105.930267
0.008700,-5.530000,62295.000000,3924.430000,3931.537059,4105.930267
0.017500,-0.590000,62302.000000,3919.370000,3931.131563,4105.930267
0.008500,-5.690000,62263.000000,3914.190000,3930.589585,4105.930267
0.008400,-5.300000,62478.000000,3895.700000,3925.455834,4105.930267
0.017500,3.100000,62332.000000,3914.560000,3925.513520,4105.930267
0.008700,-1.920000,62357.000000,3909.250000,3924.152960,4105.930267
0.008400,-16.440000,62369.000000,3913.080000,3921.724553,4105.930267
0.017600,-13.850000,62470.000000,3904.070000,3918.065566,4105.930267
0.008500,-6.350000,62410.000000,3901.360000,3917.123284,4105.930267
0.008700,-9.020000,62474.000000,3895.940000,3914.243884,4105.930267
0.017300,-11.730000,62394.000000,3898.040000,3913.973074,4105.930267
0.008400,-7.960000,62586.000000,3879.830000,3909.289198,4105.930267
0.008500,-3.840000,62539.000000,3897.670000,3907.076779,4105.930267
0.017300,-4.120000,62474.000000,3896.190000,3906.699804,4105.930267
0.008400,-0.630000,62486.000000,3893.600000,3906.702671,4105.930267
0.008500,-5.880000,62534.000000,3887.820000,3904.532767,4105.930267
0.017500,-0.470000,62535.000000,3894.710000,3903.860571,4105.930267
0.008800,-10.400000,62634.000000,3869.380000,3899.023330,4105.930267
0.008400,-2.590000,62595.000000,3891.020000,3898.329631,4105.930267
0.017000,5.260000,62618.000000,3879.830000,3896.563112,4105.930267
0.008500,-6.750000,62614.000000,3875.520000,3894.370659,4105.930267
0.008700,-19.020000,62713.000000,3869.750000,3889.393066,4105.930267
0.017400,-4.860000,62654.000000,3874.300000,3888.945606,4105.930267
0.008400,-8.120000,62629.000000,3874.910000,3887.690155,4105.930267
0.008500,-8.630000,62651.000000,3873.310000,3887.139706,4105.930267
0.017700,-11.850000,62732.000000,3864.100000,3883.470748,4105.930267
0.008500,-10.400000,62778.000000,3862.510000,3880.377377,4105.930267
0.008500,-14.120000,62719.000000,3864.230000,3878.551798,4105.930267
0.017500,-0.200000,62731.000000,3865.580000,3878.783878,4105.930267
0.008700,-4.390000,62787.000000,3857.720000,3875.814103,4105.930267
0.008500,-8.040000,62787.000000,3859.810000,3874.259758,4105.930267
0.017500,-9.450000,62782.000000,3851.100000,3872.374782,4105.930267
0.008500,-14.830000,62967.000000,3837.140000,3866.090888,4105.930267
0.008700,4.200000,62809.000000,3857.970000,3867.497635,4105.930267
0.017300,-4.550000,62836.000000,3851.100000,3865.278510,4105.930267
0.008500,-9.300000,62866.000000,3852.700000,3863.957580,4105.930267
0.008400,-18.120000,62901.000000,3832.980000,3860.373558,4105.930267
0.017600,-12.040000,62885.000000,3850.120000,3859.578947,4105.930267
0.008500,-9.140000,62909.000000,3838.360000,3857.694669,4105.930267
0.008400,-9.450000,62958.000000,3837.630000,3855.418610,4105.930267
0.017400,-12.710000,62985.000000,3835.060000,3852.135689,4105.930267
0.008700,-7.100000,62958.000000,3837.630000,3851.461200,4105.930267
0.008500,-5.450000,62983.000000,3832.980000,3849.765846,4105.930267
0.017500,-0.900000,63020.000000,3840.450000,3848.141704,4105.930267
0.008400,-5.880000,63035.000000,3826.380000,3845.552696,4105.930267
0.008800,4.430000,63054.000000,3825.890000,3844.830348,4105.930267
0.017100,-16.670000,63083.000000,3823.080000,3839.866403,4105.930267
0.008400,6.590000,63045.000000,3821.490000,3841.927729,4105.930267
0.008500,-6.630000,63213.000000,3827.600000,3834.589205,4105.930267
0.017400,-15.730000,63166.000000,3813.060000,3831.896705,4105.930267
0.008800,-10.470000,63168.000000,3814.890000,3829.211580,4105.930267
0.008400,-3.570000,63093.000000,3822.710000,3830.226156,4105.930267
0.017500,-4.040000,63192.000000,3803.060000,3827.448916,4105.930267
0.011000,-5.810000,63321.000000,3792.700000,3822.425555,4105.930267
0.008900,-7.960000,63322.000000,3793.670000,3818.054748,4105.930267
0.017500,-8.940000,63327.000000,3791.480000,3814.522633,4105.930267
0.008400,-9.690000,63350.000000,3789.290000,3811.144795,4105.930267
0.008500,-12.320000,63337.000000,3796.600000,3808.658533,4105.930267
0.017600,3.260000,63222.000000,3806.230000,3811.302950,4105.930267
0.008500,2.160000,63268.000000,3795.010000,3811.000920,4105.930267
0.008400,2.280000,63303.000000,3797.330000,3810.692995,4105.930267
0.017400,-10.400000,63318.000000,3790.260000,3807.944400,4105.930267
0.008700,-18.710000,63383.000000,3786.970000,3804.624965,4105.930267
0.008500,-12.940000,63318.000000,3792.450000,3804.136630,4105.930267
0.017300,-8.120000,63419.000000,3779.190000,3801.228259,4105.930267
0.008500,-6.790000,63434.000000,3781.740000,3798.740375,4105.930267
0.008700,-7.690000,63409.000000,3783.930000,3797.301483,4105.930267
0.017200,-6.900000,63368.000000,3785.150000,3797.215222,4105.930267
0.008500,-4.860000,63385.000000,3780.040000,3796.973224,4105.930267
0.008400,-6.280000,63431.000000,3779.670000,3795.344385,4105.930267
0.017400,-9.770000,63492.000000,3772.130000,3792.112599,4105.930267
0.008500,-4.790000,63520.000000,3770.070000,3789.730832,4105.930267
0.008400,-5.370000,63469.000000,3779.550000,3788.634124,4105.930267
0.017200,-4.900000,63515.000000,3769.950000,3786.796995,4105.930267
0.008700,-10.830000,63562.000000,3761.560000,3783.418902,4105.930267
0.008400,-7.960000,63576.000000,3762.050000,3781.304858,4105.930267
0.017200,-6.200000,63642.000000,3755.250000,3777.412045,4105.930267
0.008500,-6.590000,63619.000000,3759.140000,3775.322201,4105.930267
0.008700,-4.630000,63587.000000,3764.720000,3774.550648,4105.930267
0.017100,-3.920000,63539.000000,3759.140000,3775.028137,4105.930267
0.008500,-4.980000,63672.000000,3743.860000,3771.990390,4105.930267
0.008400,-4.160000,63784.000000,3735.380000,3766.939815,4105.930267
0.017500,-6.790000,63667.000000,3753.680000,3765.406931,4105.930267
0.008500,-12.550000,63652.000000,3748.950000,3764.350322,4105.930267
0.008400,-10.710000,63713.000000,3744.340000,3762.408716,4105.930267
0.017300,-11.530000,63716.000000,3744.820000,3760.273157,4105.930267
0.008400,-8.940000,63695.000000,3747.860000,3759.829279,4105.930267
0.008800,-5.960000,63721.000000,3743.370000,3758.765690,4105.930267
0.017200,-2.310000,63904.000000,3717.230000,3753.506268,4105.930267
0.008500,-2.590000,63922.000000,3721.940000,3748.822126,4105.930267
0.008500,-8.630000,63945.000000,3715.900000,3744.056147,4105.930267
0.017200,-8.430000,63950.000000,3720.740000,3740.379041,4105.930267
0.008500,-11.960000,63904.000000,3722.190000,3738.234936,4105.930267
0.008500,-8.080000,63883.000000,3728.960000,3737.883528,4105.930267
0.017100,2.860000,63861.000000,3728.480000,3738.656511,4105.930267
0.008700,-0.670000,63873.000000,3722.790000,3738.248677,4105.930267
0.008500,-4.710000,63919.000000,3720.010000,3736.819627,4105.930267
0.017100,-8.630000,64061.000000,3709.740000,3731.432094,4105.930267
0.008500,-9.770000,63971.000000,3714.690000,3729.888314,4105.930267
0.008700,-15.530000,63983.000000,3714.450000,3727.562744,4105.930267
0.017400,-3.840000,63915.000000,3717.470000,3729.108155,4105.930267
0.008400,0.430000,64004.000000,3700.690000,3727.489609,4105.930267
0.008500,1.730000,64167.000000,3688.270000,3722.643511,4105.930267
0.017500,-10.630000,64042.000000,3714.570000,3720.139358,4105.930267
0.008500,-3.370000,64019.000000,3706.720000,3720.805645,4105.930267
0.008400,-13.450000,64063.000000,3703.340000,3717.851790,4105.930267
0.017400,-8.470000,64190.000000,3687.190000,3714.200235,4105.930267
0.008700,-9.690000,64225.000000,3682.250000,3709.194510,4105.930267
0.008400,-9.220000,64246.000000,3681.040000,3705.710642,4105.930267
0.017200,2.510000,64273.000000,3675.150000,3702.784388,4105.930267
0.008400,-4.510000,64318.000000,3672.500000,3698.298314,4105.930267
0.008500,-8.000000,64306.000000,3672.740000,3695.474104,4105.930267
0.017700,-8.000000,64328.000000,3676.470000,3692.255128,4105.930267
0.008500,-11.410000,64198.000000,3685.380000,3693.015053,4105.930267
0.008400,-12.710000,64231.000000,3679.120000,3692.708813,4105.930267
0.017100,-10.470000,64257.000000,3679.840000,3691.909403,4105.930267
0.008700,-8.670000,64274.000000,3674.660000,3691.035326,4105.930267
0.008400,-9.180000,64344.000000,3669.970000,3688.485195,4105.930267
0.017400,-12.470000,64337.000000,3672.140000,3686.185456,4105.930267
0.008500,-12.280000,64339.000000,3673.940000,3684.728734,4105.930267
0.009000,-3.330000,64308.000000,3671.300000,3685.186042,4105.930267
0.017100,0.900000,64304.000000,3671.180000,3685.370357,4105.930267
0.008500,1.530000,64383.000000,3665.410000,3683.765681,4105.930267
0.008400,-5.810000,64353.000000,3667.210000,3682.368218,4105.930267
0.017500,-0.630000,64425.000000,3651.350000,3680.388642,4105.930267
0.008500,-14.080000,64500.000000,3660.120000,3674.908332,4105.930267
0.008400,-7.690000,64451.000000,3655.190000,3673.991176,4105.930267
0.017400,-14.080000,64420.000000,3661.560000,3671.793873,4105.930267
0.008700,0.630000,64473.000000,3654.470000,3671.842732,4105.930267
0.008400,1.840000,64473.000000,3649.790000,3670.078992,4105.930267
0.019600,-4.670000,64502.000000,3646.550000,3668.148963,4105.930267
0.008500,-3.100000,64542.000000,3645.470000,3665.740429,4105.930267
0.008800,-1.450000,64511.000000,3642.950000,3664.840891,4105.930267
0.017200,-10.900000,64580.000000,3645.470000,3661.024396,4105.930267
0.008500,-9.770000,64543.000000,3643.790000,3660.049061,4105.930267
0.008400,-10.830000,64569.000000,3640.440000,3657.897184,4105.930267
0.017600,-10.000000,64634.000000,3635.880000,3654.951132,4105.930267
0.008500,-8.510000,64654.000000,3629.410000,3652.134153,4105.930267
0.008500,-9.770000,64668.000000,3634.800000,3649.533870,4105.930267
0.017300,-4.000000,64659.000000,3632.650000,3648.204660,4105.930267
0.008700,-2.550000,64698.000000,3624.390000,3646.061086,4105.930267
0.008500,-1.880000,64748.000000,3622.110000,3643.342808,4105.930267
0.017100,-7.260000,64812.000000,3615.770000,3638.683181,4105.930267
0.008500,-10.320000,64774.000000,3619.840000,3636.314083,4105.930267
0.008500,-9.100000,64778.000000,3617.450000,3634.368615,4105.930267
0.017300,-8.040000,64824.000000,3613.980000,3631.606143,4105.930267
0.008500,-4.350000,64804.000000,3605.370000,3630.464390,4105.930267
0.008500,-10.900000,64930.000000,3604.660000,3625.412242,4105.930267
0.017400,-1.960000,64823.000000,3612.420000,3625.604966,4105.930267
0.008700,-8.120000,64864.000000,3606.930000,3623.125467,4105.930267
0.008400,-4.240000,64873.000000,3605.020000,3622.501560,4105.930267
0.017400,-6.550000,64942.000000,3610.150000,3618.826999,4105.930267
0.008400,-8.670000,64881.000000,3601.670000,3618.243060,4105.930267
0.008700,-13.180000,64942.000000,3599.640000,3615.336059,4105.930267
0.017500,3.960000,65002.000000,3579.130000,3613.839599,4105.930267
0.008500,2.710000,65124.000000,3580.320000,3608.028788,4105.930267
0.008400,-7.920000,64998.000000,3593.680000,3606.585579,4105.930267
0.017500,-14.550000,65021.000000,3583.180000,3603.972078,4105.930267
0.008500,-15.690000,65112.000000,3574.130000,3600.171478,4105.930267
0.008500,-14.910000,65161.000000,3575.320000,3595.842850,4105.930267
0.017500,-6.980000,65015.000000,3588.550000,3596.899833,4105.930267
0.008700,-8.240000,65060.000000,3582.350000,3595.971766,4105.930267
0.008500,-4.940000,65050.000000,3586.400000,3596.349160,4105.930267
0.017000,-2.900000,65222.000000,3557.360000,3591.789621,4105.930267
0.008500,0.030000,65239.000000,3568.060000,3588.525116,4105.930267
0.008700,-7.180000,65150.000000,3570.920000,3587.007047,4105.930267
0.017300,-10.670000,65169.000000,3572.940000,3585.509279,4105.930267
0.008400,-13.340000,65187.000000,3571.150000,3583.552310,4105.930267
0.008500,-4.040000,65182.000000,3564.730000,3583.477053,4105.930267
0.017500,-8.000000,65211.000000,3568.060000,3581.182252,4105.930267
0.008400,-5.610000,65234.000000,3561.040000,3580.089458,4105.930267
0.008500,-2.820000,65275.000000,3559.380000,3577.767005,4105.930267
0.017200,-9.490000,65374.000000,3541.090000,3572.819076,4105.930267
0.008700,-9.140000,65457.000000,3535.630000,3567.402515,4105.930267
0.008500,-10.120000,65447.000000,3539.070000,3563.080950,4105.930267
0.017100,-9.060000,65471.000000,3535.280000,3559.242260,4105.930267
0.008400,-11.570000,65482.000000,3536.700000,3555.666080,4105.930267
0.008500,-4.980000,65391.000000,3551.180000,3556.156496,4105.930267
0.017400,-4.550000,65363.000000,3549.040000,3556.390193,4105.930267
0.008400,-11.340000,65368.000000,3544.770000,3556.273109,4105.930267
0.008500,-10.280000,65405.000000,3541.210000,3555.570844,4105.930267
0.017300,-10.080000,65455.000000,3547.860000,3553.392242,4105.930267
0.008700,-11.100000,65424.000000,3537.890000,3552.654746,4105.930267
0.008500,-10.040000,65438.000000,3536.700000,3551.804077,4105.930267
0.017400,-3.020000,65488.000000,3531.840000,3550.407248,4105.930267
0.008400,-0.980000,65516.000000,3528.280000,3548.547154,4105.930267
0.009200,-7.140000,65554.000000,3519.170000,3545.563497,4105.930267
0.017100,-14.790000,65647.000000,3519.400000,3540.258708,4105.930267
0.008500,-10.510000,65610.000000,3517.390000,3538.023541,4105.930267
0.008400,-9.920000,65605.000000,3519.050000,3535.912884,4105.930267
0.017600,-11.570000,65616.000000,3509.350000,3533.908105,4105.930267
0.008400,-8.510000,65779.000000,3503.910000,3528.726957,4105.930267
0.008500,-5.450000,65642.000000,3514.900000,3528.264142,4105.930267
0.017100,0.630000,65644.000000,3514.310000,3528.159027,4105.930267
0.008700,-1.960000,65589.000000,3518.930000,3528.977103,4105.930267
0.008500,-4.980000,65674.000000,3506.740000,3527.511022,4105.930267
0.017200,-10.240000,65674.000000,3510.760000,3525.587820,4105.930267
0.008500,-13.850000,65769.000000,3490.680000,3521.870116,4105.930267
0.008700,-4.430000,65859.000000,3491.030000,3517.767559,4105.930267
0.017100,-7.650000,65799.000000,3503.080000,3514.845616,4105.930267
0.008500,-3.450000,65783.000000,3498.000000,3514.229087,4105.930267
0.008500,0.070000,65716.000000,3500.480000,3515.045048,4105.930267
0.017200,2.200000,65846.000000,3491.510000,3512.670149,4105.930267
0.008400,4.470000,65793.000000,3496.110000,3512.273430,4105.930267
0.008500,-5.370000,65843.000000,3486.200000,3509.575929,4105.930267
0.017100,-7.920000,65875.000000,3491.860000,3506.938192,4105.930267
0.008400,-8.360000,65873.000000,3483.480000,3504.762513,4105.930267
0.011000,-9.380000,65940.000000,3479.000000,3501.416243,4105.930267
0.017400,-9.890000,65893.000000,3485.960000,3499.744036,4105.930267
0.008500,-5.450000,65888.000000,3484.780000,3499.265174,4105.930267
0.008400,-8.980000,65927.000000,3478.060000,3497.151311,4105.930267
0.017500,0.470000,66053.000000,3460.750000,3493.703761,4105.930267
0.008500,-6.670000,66120.000000,3470.400000,3487.759246,4105.930267
0.008500,-9.060000,65946.000000,3468.520000,3488.290717,4105.930267
0.017200,-5.730000,66005.000000,3473.230000,3486.824584,4105.930267
0.008700,-3.020000,66002.000000,3467.690000,3486.356036,4105.930267
0.008500,-8.870000,66067.000000,3463.570000,3483.407417,4105.930267
0.017300,-4.750000,66180.000000,3447.580000,3479.194010,4105.930267
0.008500,-9.100000,66140.000000,3462.630000,3475.910252,4105.930267
0.008700,-9.260000,66095.000000,3460.630000,3475.145896,4105.930267
0.017200,-15.570000,66139.000000,3453.340000,3472.125349,4105.930267
0.008400,-12.430000,66167.000000,3455.220000,3470.349228,4105.930267
0.008500,-1.920000,66158.000000,3446.400000,3469.607181,4105.930267
0.017500,-5.330000,66243.000000,3444.990000,3466.046236,4105.930267
0.008500,-5.220000,66276.000000,3435.130000,3463.073142,4105.930267
0.008400,-7.060000,66381.000000,3424.580000,3457.630308,4105.930267
0.017300,-4.240000,66375.000000,3432.200000,3453.985122,4105.930267
0.008700,-3.300000,66293.000000,3440.530000,3453.008548,4105.930267
0.008500,0.240000,66289.000000,3439.010000,3452.880649,4105.930267
0.017000,-9.140000,66333.000000,3432.320000,3450.097160,4105.930267
0.008500,-12.470000,66331.000000,3436.190000,3448.681145,4105.930267
0.008700,-14.440000,66331.000000,3432.670000,3446.986993,4105.930267
0.017500,-6.550000,66341.000000,3429.620000,3446.465686,4105.930267
0.008500,-7.260000,66385.000000,3425.400000,3444.266652,4105.930267
0.008500,-4.350000,66402.000000,3424.580000,3442.984614,4105.930267
0.017500,-4.310000,66497.000000,3422.000000,3438.875708,4105.930267
0.008400,-5.100000,66400.000000,3426.450000,3438.519502,4105.930267
0.008500,-5.730000,66392.000000,3422.700000,3438.124725,4105.930267
0.017100,-18.120000,66618.000000,3399.170000,3430.873747,4105.930267
0.008500,-7.180000,66544.000000,3415.090000,3429.232269,4105.930267
0.008700,-7.450000,66431.000000,3422.350000,3429.354770,4105.930267
0.016900,-7.770000,66502.000000,3410.640000,3428.324421,4105.930267
0.008500,-5.650000,66539.000000,3405.960000,3426.491573,4105.930267
0.008500,-2.590000,66551.000000,3415.670000,3425.243503,4105.930267
0.017500,-1.140000,66571.000000,3403.030000,3423.405439,4105.930267
0.008400,-2.240000,66601.000000,3399.530000,3421.372296,4105.930267
0.008500,-5.880000,66603.000000,3398.590000,3419.311436,4105.930267
0.017000,-5.730000,66759.000000,3385.740000,3413.946830,4105.930267
0.008700,-7.370000,66750.000000,3381.890000,3409.809243,4105.930267
0.008500,-8.200000,66815.000000,3374.540000,3405.069147,4105.930267
0.017000,-5.020000,66628.000000,3396.250000,3406.081506,4105.930267
0.008500,-5.570000,66692.000000,3389.360000,3405.156120,4105.930267
0.009100,-6.860000,66731.000000,3383.990000,3403.486127,4105.930267
0.017200,-9.810000,66784.000000,3377.570000,3400.354876,4105.930267
0.008400,-12.160000,66833.000000,3374.540000,3396.851536,4105.930267
0.008500,-11.260000,66774.000000,3386.560000,3395.670167,4105.930267
0.018300,-9.960000,66699.000000,3384.460000,3396.439871,4105.930267
0.008500,-10.080000,66776.000000,3379.900000,3395.270965,4105.930267
0.008500,-10.590000,66841.000000,3372.090000,3392.732105,4105.930267
0.017200,-10.870000,66835.000000,3374.770000,3390.702185,4105.930267
0.008700,-4.670000,66856.000000,3371.390000,3389.451234,4105.930267
0.008500,-4.790000,66843.000000,3379.440000,3388.304757,4105.930267
0.017200,-0.780000,66903.000000,3365.100000,3386.473461,4105.930267
0.008500,-6.280000,66923.000000,3361.490000,3383.636121,4105.930267
0.008500,-12.910000,66986.000000,3352.870000,3379.810687,4105.930267
0.017400,-8.240000,67076.000000,3345.660000,3374.989601,4105.930267
0.008400,-11.260000,67079.000000,3348.450000,3370.653649,4105.930267
0.008500,-5.880000,67010.000000,3357.760000,3369.959362,4105.930267
0.017100,-3.570000,66972.000000,3355.320000,3369.731127,4105.930267
0.008700,-5.810000,67047.000000,3350.080000,3367.874202,4105.930267
0.008500,-5.960000,67058.000000,3346.830000,3366.118758,4105.930267
0.017200,-5.880000,67119.000000,3342.290000,3363.077058,4105.930267
0.008500,-8.160000,67097.000000,3344.380000,3361.153401,4105.930267
0.008700,-8.710000,67100.000000,3346.830000,3359.641379,4105.930267
0.017100,-5.370000,67115.000000,3336.830000,3358.217878,4105.930267
0.008500,-6.390000,67259.000000,3319.890000,3353.425643,4105.930267
0.008500,-7.340000,67347.000000,3315.720000,3347.627915,4105.930267
0.017200,-10.240000,67341.000000,3320.930000,3342.679152,4105.930267
0.008500,-6.940000,67221.000000,3334.390000,3342.530701,4105.930267
0.008500,-6.630000,67164.000000,3338.810000,3343.391380,4105.930267
0.017200,-8.320000,67223.000000,3329.520000,3342.470566,4105.930267
0.008700,-1.370000,67224.000000,3326.380000,3342.630576,4105.930267
0.008500,-9.100000,67273.000000,3323.370000,3340.186125,4105.930267
0.017600,-5.370000,67283.000000,3320.470000,3339.121860,4105.930267
0.009900,-4.120000,67458.000000,3306.800000,3333.467108,4105.930267
0.008700,-11.140000,67263.000000,3324.640000,3333.517630,4105.930267
0.017200,-13.450000,67343.000000,3314.440000,3331.323083,4105.930267
0.008500,-10.670000,67366.000000,3315.600000,3329.608538,4105.930267
0.008400,-7.220000,67334.000000,3312.930000,3329.158759,4105.930267
0.017400,-1.690000,67421.000000,3305.750000,3326.995753,4105.930267
0.008500,-3.880000,67418.000000,3306.220000,3324.978661,4105.930267
0.008400,-8.080000,67445.000000,3303.550000,3322.609156,4105.930267
0.017100,-5.140000,67570.000000,3285.860000,3317.921404,4105.930267
0.008500,-7.880000,67491.000000,3305.980000,3315.813308,4105.930267
0.008700,-5.690000,67476.000000,3300.430000,3315.066882,4105.930267
0.017200,-10.040000,67453.000000,3306.680000,3314.013552,4105.930267
0.008400,-7.530000,67439.000000,3299.620000,3314.513941,4105.930267
0.008500,-8.790000,67604.000000,3277.540000,3310.178444,4105.930267
0.017300,-0.900000,67601.000000,3291.060000,3308.009730,4105.930267
0.008400,0.470000,67585.000000,3288.750000,3306.148344,4105.930267
0.008500,-6.940000,67600.000000,3282.740000,3303.923158,4105.930267
0.016900,-11.730000,67634.000000,3280.320000,3300.899320,4105.930267
0.008700,-11.380000,67674.000000,3276.390000,3297.952483,4105.930267
0.008500,-12.550000,67689.000000,3273.970000,3295.001323,4105.930267
0.017100,-15.060000,67707.000000,3275.120000,3291.983020,4105.930267
0.008500,-7.530000,67666.000000,3280.430000,3291.696454,4105.930267
0.008700,0.510000,67720.000000,3260.470000,3290.407226,4105.930267
0.017200,-3.840000,67717.000000,3276.390000,3288.616687,4105.930267
0.008400,-2.630000,67661.000000,3275.810000,3289.292651,4105.930267
0.008500,-6.630000,67768.000000,3265.890000,3286.365648,4105.930267
0.017400,-4.040000,67806.000000,3263.240000,3283.797427,4105.930267
0.008400,-9.650000,67925.000000,3256.900000,3277.920342,4105.930267
0.008500,-19.260000,67821.000000,3260.130000,3275.547231,4105.930267
0.017500,2.350000,67804.000000,3252.870000,3276.467783,4105.930267
0.008700,-3.960000,67990.000000,3251.610000,3270.472645,4105.930267
0.008500,-8.360000,67791.000000,3257.820000,3271.665569,4105.930267
0.017100,-12.240000,67892.000000,3249.880000,3268.810504,4105.930267
0.008500,-6.710000,67937.000000,3248.500000,3267.019695,4105.930267
0.008400,-10.000000,67931.000000,3245.970000,3264.505207,4105.930267
0.018000,-8.390000,67947.000000,3243.780000,3262.920330,4105.930267
0.008400,-5.180000,67968.000000,3237.000000,3261.090695,4105.930267
0.008500,-5.610000,68114.000000,3225.510000,3256.208188,4105.930267
0.017200,-9.920000,68142.000000,3227.460000,3251.007780,4105.930267
0.008700,-10.940000,68036.000000,3237.220000,3249.914757,4105.930267
0.008400,-7.410000,68042.000000,3237.220000,3249.112417,4105.930267
0.017100,-4.820000,68032.000000,3237.000000,3248.673800,4105.930267
0.008400,-5.920000,68060.000000,3228.150000,3247.594543,4105.930267
0.008700,-2.200000,68099.000000,3229.990000,3246.318721,4105.930267
0.017100,-4.310000,68111.000000,3226.200000,3244.259852,4105.930267
0.008400,-12.040000,68154.000000,3224.130000,3241.294432,4105.930267
0.008500,-10.400000,68161.000000,3223.900000,3239.287198,4105.930267
0.017300,-7.920000,68251.000000,3208.070000,3235.307196,4105.930267
0.008500,-9.810000,68298.000000,3204.520000,3231.071133,4105.930267
0.008400,-11.020000,68329.000000,3202.000000,3226.974009,4105.930267
0.017100,-7.770000,68249.000000,3215.410000,3225.893932,4105.930267
0.008700,-0.590000,68197.000000,3216.780000,3226.995649,4105.930267
0.008500,-3.020000,68216.000000,3219.190000,3226.730053,4105.930267
0.017100,-7.450000,68242.000000,3211.390000,3225.620282,4105.930267
0.008500,-19.610000,68285.000000,3202.230000,3222.603288,4105.930267
0.008700,0.070000,68362.000000,3205.200000,3221.366370,4105.930267
0.017200,-8.280000,68349.000000,3195.360000,3217.679519,4105.930267
0.008400,-6.940000,68467.000000,3183.570000,3214.082669,4105.930267
0.008500,-6.240000,68498.000000,3183.690000,3209.332322,4105.930267
0.017200,-10.240000,68356.000000,3200.620000,3209.170623,4105.930267
0.008700,-11.690000,68347.000000,3196.620000,3209.044807,4105.930267
0.008500,-8.980000,68394.000000,3191.350000,3208.332573,4105.930267
0.017000,-6.080000,68462.000000,3187.690000,3205.927398,4105.930267
0.008500,-9.490000,68412.000000,3192.610000,3205.064238,4105.930267
0.008700,-8.510000,68368.000000,3194.330000,3205.745077,4105.930267
0.017300,-7.810000,68604.000000,3180.370000,3200.260019,4105.930267
0.008400,-0.030000,68480.000000,3183.230000,3200.121411,4105.930267
0.008500,-0.900000,68501.000000,3182.660000,3198.692819,4105.930267
0.017500,-7.850000,68528.000000,3176.950000,3196.462489,4105.930267
