dt, Acceleration, Pressure, Their Altitude, Our Altitude, DES
0.008400,-5.300000,62478.000000,3895.70,3925.455834,4400
0.017500,3.100000,62332.000000,3914.56,3925.513520,4400
0.008700,-1.920000,62357.000000,3909.25,3924.152960,4400
0.008400,-16.440000,62369.000000,3913.08,3921.724553,4400
0.017600,-13.850000,62470.000000,3904.07,3918.065566,4400
0.008500,-6.350000,62410.000000,3901.36,3917.123284,4400
0.008700,-9.020000,62474.000000,3895.94,3914.243884,4400
0.017300,-11.730000,62394.000000,3898.04,3913.973074,4400
0.008400,-7.960000,62586.000000,3879.83,3909.289198,4400
0.008500,-3.840000,62539.000000,3897.67,3907.076779,4400
0.017300,-4.120000,62474.000000,3896.19,3906.699804,4400
0.008400,-0.630000,62486.000000,3893.60,3906.702671,4400
0.008500,-5.880000,62534.000000,3887.82,3904.532767,4400
0.017500,-0.470000,62535.000000,3894.71,3903.860571,4400
0.008800,-10.400000,62634.000000,3869.38,3899.023330,4400
0.008400,-2.590000,62595.000000,3891.02,3898.329631,4400
0.017000,5.260000,62618.000000,3879.83,3896.563112,4400
0.008500,-6.750000,62614.000000,3875.52,3894.370659,4400
0.008700,-19.020000,62713.000000,3869.75,3889.393066,4400
0.017400,-4.860000,62654.000000,3874.30,3888.945606,4400
0.008400,-8.120000,62629.000000,3874.91,3887.690155,4400
0.008500,-8.630000,62651.000000,3873.31,3887.139706,4400
0.017700,-11.850000,62732.000000,3864.10,3883.470748,4400
0.008500,-10.400000,62778.000000,3862.51,3880.377377,4400
0.008500,-14.120000,62719.000000,3864.23,3878.551798,4400
0.017500,-0.200000,62731.000000,3865.58,3878.783878,4400
0.008700,-4.390000,62787.000000,3857.72,3875.814103,4400
0.008500,-8.040000,62787.000000,3859.81,3874.259758,4400
0.017500,-9.450000,62782.000000,3851.10,3872.374782,4400
0.008500,-14.830000,62967.000000,3837.14,3866.090888,4400
0.008700,4.200000,62809.000000,3857.97,3867.497635,4400
0.017300,-4.550000,62836.000000,3851.10,3865.278510,4400
0.008500,-9.300000,62866.000000,3852.70,3863.957580,4400
0.008400,-18.120000,62901.000000,3832.98,3860.373558,4400
0.017600,-12.040000,62885.000000,3850.12,3859.578947,4400
0.008500,-9.140000,62909.000000,3838.36,3857.694669,4400
0.008400,-9.450000,62958.000000,3837.63,3855.418610,4400
0.017400,-12.710000,62985.000000,3835.06,3852.135689,4400
0.008700,-7.100000,62958.000000,3837.63,3851.461200,4400
0.008500,-5.450000,62983.000000,3832.98,3849.765846,4400
0.017500,-0.900000,63020.000000,3840.45,3848.141704,4400
0.008400,-5.880000,63035.000000,3826.38,3845.552696,4400
0.008800,4.430000,63054.000000,3825.89,3844.830348,4400
0.017100,-16.670000,63083.000000,3823.08,3839.866403,4400
0.008400,6.590000,63045.000000,3821.49,3841.927729,4400
0.008500,-6.630000,63213.000000,3827.60,3834.589205,4400
0.017400,-15.730000,63166.000000,3813.06,3831.896705,4400
0.008800,-10.470000,63168.000000,3814.89,3829.211580,4400
0.008400,-3.570000,63093.000000,3822.71,3830.226156,4400
0.017500,-4.040000,63192.000000,3803.06,3827.448916,4400
0.011000,-5.810000,63321.000000,3792.70,3822.425555,4400
0.008900,-7.960000,63322.000000,3793.67,3818.054748,4400
0.017500,-8.940000,63327.000000,3791.48,3814.522633,4400
0.008400,-9.690000,63350.000000,3789.29,3811.144795,4400
0.008500,-12.320000,63337.000000,3796.60,3808.658533,4400
0.017600,3.260000,63222.000000,3806.23,3811.302950,4400
0.008500,2.160000,63268.000000,3795.01,3811.000920,4400
0.008400,2.280000,63303.000000,3797.33,3810.692995,4400
0.017400,-10.400000,63318.000000,3790.26,3807.944400,4400
0.008700,-18.710000,63383.000000,3786.97,3804.624965,4400
0.008500,-12.940000,63318.000000,3792.45,3804.136630,4400
0.017300,-8.120000,63419.000000,3779.19,3801.228259,4400
0.008500,-6.790000,63434.000000,3781.74,3798.740375,4400
0.008700,-7.690000,63409.000000,3783.93,3797.301483,4400
0.017200,-6.900000,63368.000000,3785.15,3797.215222,4400
0.008500,-4.860000,63385.000000,3780.04,3796.973224,4400
0.008400,-6.280000,63431.000000,3779.67,3795.344385,4400
0.017400,-9.770000,63492.000000,3772.13,3792.112599,4400
0.008500,-4.790000,63520.000000,3770.07,3789.730832,4400
0.008400,-5.370000,63469.000000,3779.55,3788.634124,4400
0.017200,-4.900000,63515.000000,3769.95,3786.796995,4400
0.008700,-10.830000,63562.000000,3761.56,3783.418902,4400
0.008400,-7.960000,63576.000000,3762.05,3781.304858,4400
0.017200,-6.200000,63642.000000,3755.25,3777.412045,4400
0.008500,-6.590000,63619.000000,3759.14,3775.322201,4400
0.008700,-4.630000,63587.000000,3764.72,3774.550648,4400
0.017100,-3.920000,63539.000000,3759.14,3775.028137,4400
0.008500,-4.980000,63672.000000,3743.86,3771.990390,4400
0.008400,-4.160000,63784.000000,3735.38,3766.939815,4400
0.017500,-6.790000,63667.000000,3753.68,3765.406931,4400
0.008500,-12.550000,63652.000000,3748.95,3764.350322,4400
0.008400,-10.710000,63713.000000,3744.34,3762.408716,4400
0.017300,-11.530000,63716.000000,3744.82,3760.273157,4400
0.008400,-8.940000,63695.000000,3747.86,3759.829279,4400
0.008800,-5.960000,63721.000000,3743.37,3758.765690,4400
0.017200,-2.310000,63904.000000,3717.23,3753.506268,4400
0.008500,-2.590000,63922.000000,3721.94,3748.822126,4400
0.008500,-8.630000,63945.000000,3715.90,3744.056147,4400
0.017200,-8.430000,63950.000000,3720.74,3740.379041,4400
0.008500,-11.960000,63904.000000,3722.19,3738.234936,4400
0.008500,-8.080000,63883.000000,3728.96,3737.883528,4400
0.017100,2.860000,63861.000000,3728.48,3738.656511,4400
0.008700,-0.670000,63873.000000,3722.79,3738.248677,4400
0.008500,-4.710000,63919.000000,3720.01,3736.819627,4400
0.017100,-8.630000,64061.000000,3709.74,3731.432094,4400
0.008500,-9.770000,63971.000000,3714.69,3729.888314,4400
0.008700,-15.530000,63983.000000,3714.45,3727.562744,4400
0.017400,-3.840000,63915.000000,3717.47,3729.108155,4400
0.008400,0.430000,64004.000000,3700.69,3727.489609,4400
0.008500,1.730000,64167.000000,3688.27,3722.643511,4400
0.017500,-10.630000,64042.000000,3714.57,3720.139358,4400
0.008500,-3.370000,64019.000000,3706.72,3720.805645,4400
0.008400,-13.450000,64063.000000,3703.34,3717.851790,4400
0.017400,-8.470000,64190.000000,3687.19,3714.200235,4400
0.008700,-9.690000,64225.000000,3682.25,3709.194510,4400
0.008400,-9.220000,64246.000000,3681.04,3705.710642,4400
0.017200,2.510000,64273.000000,3675.15,3702.784388,4400
0.008400,-4.510000,64318.000000,3672.50,3698.298314,4400
0.008500,-8.000000,64306.000000,3672.74,3695.474104,4400
0.017700,-8.000000,64328.000000,3676.47,3692.255128,4400
0.008500,-11.410000,64198.000000,3685.38,3693.015053,4400
0.008400,-12.710000,64231.000000,3679.12,3692.708813,4400
0.017100,-10.470000,64257.000000,3679.84,3691.909403,4400
0.008700,-8.670000,64274.000000,3674.66,3691.035326,4400
0.008400,-9.180000,64344.000000,3669.97,3688.485195,4400
0.017400,-12.470000,64337.000000,3672.14,3686.185456,4400
0.008500,-12.280000,64339.000000,3673.94,3684.728734,4400
0.009000,-3.330000,64308.000000,3671.30,3685.186042,4400
0.017100,0.900000,64304.000000,3671.18,3685.370357,4400
0.008500,1.530000,64383.000000,3665.41,3683.765681,4400
0.008400,-5.810000,64353.000000,3667.21,3682.368218,4400
0.017500,-0.630000,64425.000000,3651.35,3680.388642,4400
0.008500,-14.080000,64500.000000,3660.12,3674.908332,4400
0.008400,-7.690000,64451.000000,3655.19,3673.991176,4400
0.017400,-14.080000,64420.000000,3661.56,3671.793873,4400
0.008700,0.630000,64473.000000,3654.47,3671.842732,4400
0.008400,1.840000,64473.000000,3649.79,3670.078992,4400
0.019600,-4.670000,64502.000000,3646.55,3668.148963,4400
0.008500,-3.100000,64542.000000,3645.47,3665.740429,4400
0.008800,-1.450000,64511.000000,3642.95,3664.840891,4400
0.017200,-10.900000,64580.000000,3645.47,3661.024396,4400
0.008500,-9.770000,64543.000000,3643.79,3660.049061,4400
0.008400,-10.830000,64569.000000,3640.44,3657.897184,4400
0.017600,-10.000000,64634.000000,3635.88,3654.951132,4400
0.008500,-8.510000,64654.000000,3629.41,3652.134153,4400
0.008500,-9.770000,64668.000000,3634.80,3649.533870,4400
0.017300,-4.000000,64659.000000,3632.65,3648.204660,4400
0.008700,-2.550000,64698.000000,3624.39,3646.061086,4400
0.008500,-1.880000,64748.000000,3622.11,3643.342808,4400
0.017100,-7.260000,64812.000000,3615.77,3638.683181,4400
0.008500,-10.320000,64774.000000,3619.84,3636.314083,4400
0.008500,-9.100000,64778.000000,3617.45,3634.368615,4400
0.017300,-8.040000,64824.000000,3613.98,3631.606143,4400
0.008500,-4.350000,64804.000000,3605.37,3630.464390,4400
0.008500,-10.900000,64930.000000,3604.66,3625.412242,4400
0.017400,-1.960000,64823.000000,3612.42,3625.604966,4400
0.008700,-8.120000,64864.000000,3606.93,3623.125467,4400
0.008400,-4.240000,64873.000000,3605.02,3622.501560,4400
0.017400,-6.550000,64942.000000,3610.15,3618.826999,4400
0.008400,-8.670000,64881.000000,3601.67,3618.243060,4400
0.008700,-13.180000,64942.000000,3599.64,3615.336059,4400
0.017500,3.960000,65002.000000,3579.13,3613.839599,4400
0.008500,2.710000,65124.000000,3580.32,3608.028788,4400
0.008400,-7.920000,64998.000000,3593.68,3606.585579,4400
0.017500,-14.550000,65021.000000,3583.18,3603.972078,4400
0.008500,-15.690000,65112.000000,3574.13,3600.171478,4400
0.008500,-14.910000,65161.000000,3575.32,3595.842850,4400
0.017500,-6.980000,65015.000000,3588.55,3596.899833,4400
0.008700,-8.240000,65060.000000,3582.35,3595.971766,4400
0.008500,-4.940000,65050.000000,3586.40,3596.349160,4400
0.017000,-2.900000,65222.000000,3557.36,3591.789621,4400
0.008500,0.030000,65239.000000,3568.06,3588.525116,4400
0.008700,-7.180000,65150.000000,3570.92,3587.007047,4400
0.017300,-10.670000,65169.000000,3572.94,3585.509279,4400
0.008400,-13.340000,65187.000000,3571.15,3583.552310,4400
0.008500,-4.040000,65182.000000,3564.73,3583.477053,4400
0.017500,-8.000000,65211.000000,3568.06,3581.182252,4400
0.008400,-5.610000,65234.000000,3561.04,3580.089458,4400
0.008500,-2.820000,65275.000000,3559.38,3577.767005,4400
0.017200,-9.490000,65374.000000,3541.09,3572.819076,4400
0.008700,-9.140000,65457.000000,3535.63,3567.402515,4400
0.008500,-10.120000,65447.000000,3539.07,3563.080950,4400
0.017100,-9.060000,65471.000000,3535.28,3559.242260,4400
0.008400,-11.570000,65482.000000,3536.70,3555.666080,4400
0.008500,-4.980000,65391.000000,3551.18,3556.156496,4400
0.017400,-4.550000,65363.000000,3549.04,3556.390193,4400
0.008400,-11.340000,65368.000000,3544.77,3556.273109,4400
0.008500,-10.280000,65405.000000,3541.21,3555.570844,4400
0.017300,-10.080000,65455.000000,3547.86,3553.392242,4400
0.008700,-11.100000,65424.000000,3537.89,3552.654746,4400
0.008500,-10.040000,65438.000000,3536.70,3551.804077,4400
0.017400,-3.020000,65488.000000,3531.84,3550.407248,4400
0.008400,-0.980000,65516.000000,3528.28,3548.547154,4400
0.009200,-7.140000,65554.000000,3519.17,3545.563497,4400
0.017100,-14.790000,65647.000000,3519.40,3540.258708,4400
0.008500,-10.510000,65610.000000,3517.39,3538.023541,4400
0.008400,-9.920000,65605.000000,3519.05,3535.912884,4400
0.017600,-11.570000,65616.000000,3509.35,3533.908105,4400
0.008400,-8.510000,65779.000000,3503.91,3528.726957,4400
0.008500,-5.450000,65642.000000,3514.90,3528.264142,4400
0.017100,0.630000,65644.000000,3514.31,3528.159027,4400
0.008700,-1.960000,65589.000000,3518.93,3528.977103,4400
0.008500,-4.980000,65674.000000,3506.74,3527.511022,4400
0.017200,-10.240000,65674.000000,3510.76,3525.587820,4400
0.008500,-13.850000,65769.000000,3490.68,3521.870116,4400
0.008700,-4.430000,65859.000000,3491.03,3517.767559,4400
0.017100,-7.650000,65799.000000,3503.08,3514.845616,4400
0.008500,-3.450000,65783.000000,3498.00,3514.229087,4400
0.008500,0.070000,65716.000000,3500.48,3515.045048,4400
0.017200,2.200000,65846.000000,3491.51,3512.670149,4400
0.008400,4.470000,65793.000000,3496.11,3512.273430,4400
0.008500,-5.370000,65843.000000,3486.20,3509.575929,4400
0.017100,-7.920000,65875.000000,3491.86,3506.938192,4400
0.008400,-8.360000,65873.000000,3483.48,3504.762513,4400
0.011000,-9.380000,65940.000000,3479.00,3501.416243,4400
0.017400,-9.890000,65893.000000,3485.96,3499.744036,4400
0.008500,-5.450000,65888.000000,3484.78,3499.265174,4400
0.008400,-8.980000,65927.000000,3478.06,3497.151311,4400
0.017500,0.470000,66053.000000,3460.75,3493.703761,4400
0.008500,-6.670000,66120.000000,3470.40,3487.759246,4400
0.008500,-9.060000,65946.000000,3468.52,3488.290717,4400
0.017200,-5.730000,66005.000000,3473.23,3486.824584,4400
0.008700,-3.020000,66002.000000,3467.69,3486.356036,4400
0.008500,-8.870000,66067.000000,3463.57,3483.407417,4400
0.017300,-4.750000,66180.000000,3447.58,3479.194010,4400
0.008500,-9.100000,66140.000000,3462.63,3475.910252,4400
0.008700,-9.260000,66095.000000,3460.63,3475.145896,4400
0.017200,-15.570000,66139.000000,3453.34,3472.125349,4400
0.008400,-12.430000,66167.000000,3455.22,3470.349228,4400
0.008500,-1.920000,66158.000000,3446.40,3469.607181,4400
0.017500,-5.330000,66243.000000,3444.99,3466.046236,4400
0.008500,-5.220000,66276.000000,3435.13,3463.073142,4400
0.008400,-7.060000,66381.000000,3424.58,3457.630308,4400
0.017300,-4.240000,66375.000000,3432.20,3453.985122,4400
0.008700,-3.300000,66293.000000,3440.53,3453.008548,4400
0.008500,0.240000,66289.000000,3439.01,3452.880649,4400
0.017000,-9.140000,66333.000000,3432.32,3450.097160,4400
0.008500,-12.470000,66331.000000,3436.19,3448.681145,4400
0.008700,-14.440000,66331.000000,3432.67,3446.986993,4400
0.017500,-6.550000,66341.000000,3429.62,3446.465686,4400
0.008500,-7.260000,66385.000000,3425.40,3444.266652,4400
0.008500,-4.350000,66402.000000,3424.58,3442.984614,4400
0.017500,-4.310000,66497.000000,3422.00,3438.875708,4400
0.008400,-5.100000,66400.000000,3426.45,3438.519502,4400
0.008500,-5.730000,66392.000000,3422.70,3438.124725,4400
0.017100,-18.120000,66618.000000,3399.17,3430.873747,4400
0.008500,-7.180000,66544.000000,3415.09,3429.232269,4400
0.008700,-7.450000,66431.000000,3422.35,3429.354770,4400
0.016900,-7.770000,66502.000000,3410.64,3428.324421,4400
0.008500,-5.650000,66539.000000,3405.96,3426.491573,4400
0.008500,-2.590000,66551.000000,3415.67,3425.243503,4400
0.017500,-1.140000,66571.000000,3403.03,3423.405439,4400
0.008400,-2.240000,66601.000000,3399.53,3421.372296,4400
0.008500,-5.880000,66603.000000,3398.59,3419.311436,4400
0.017000,-5.730000,66759.000000,3385.74,3413.946830,4400
0.008700,-7.370000,66750.000000,3381.89,3409.809243,4400
0.008500,-8.200000,66815.000000,3374.54,3405.069147,4400
0.017000,-5.020000,66628.000000,3396.25,3406.081506,4400
0.008500,-5.570000,66692.000000,3389.36,3405.156120,4400
0.009100,-6.860000,66731.000000,3383.99,3403.486127,4400
0.017200,-9.810000,66784.000000,3377.57,3400.354876,4400
0.008400,-12.160000,66833.000000,3374.54,3396.851536,4400
0.008500,-11.260000,66774.000000,3386.56,3395.670167,4400
0.018300,-9.960000,66699.000000,3384.46,3396.439871,4400
0.008500,-10.080000,66776.000000,3379.90,3395.270965,4400
0.008500,-10.590000,66841.000000,3372.09,3392.732105,4400
0.017200,-10.870000,66835.000000,3374.77,3390.702185,4400
0.008700,-4.670000,66856.000000,3371.39,3389.451234,4400
0.008500,-4.790000,66843.000000,3379.44,3388.304757,4400
0.017200,-0.780000,66903.000000,3365.10,3386.473461,4400
0.008500,-6.280000,66923.000000,3361.49,3383.636121,4400
0.008500,-12.910000,66986.000000,3352.87,3379.810687,4400
0.017400,-8.240000,67076.000000,3345.66,3374.989601,4400
0.008400,-11.260000,67079.000000,3348.45,3370.653649,4400
0.008500,-5.880000,67010.000000,3357.76,3369.959362,4400
0.017100,-3.570000,66972.000000,3355.32,3369.731127,4400
0.008700,-5.810000,67047.000000,3350.08,3367.874202,4400
0.008500,-5.960000,67058.000000,3346.83,3366.118758,4400
0.017200,-5.880000,67119.000000,3342.29,3363.077058,4400
0.008500,-8.160000,67097.000000,3344.38,3361.153401,4400
0.008700,-8.710000,67100.000000,3346.83,3359.641379,4400
0.017100,-5.370000,67115.000000,3336.83,3358.217878,4400
0.008500,-6.390000,67259.000000,3319.89,3353.425643,4400
0.008500,-7.340000,67347.000000,3315.72,3347.627915,4400
0.017200,-10.240000,67341.000000,3320.93,3342.679152,4400
0.008500,-6.940000,67221.000000,3334.39,3342.530701,4400
0.008500,-6.630000,67164.000000,3338.81,3343.391380,4400
0.017200,-8.320000,67223.000000,3329.52,3342.470566,4400
0.008700,-1.370000,67224.000000,3326.38,3342.630576,4400
0.008500,-9.100000,67273.000000,3323.37,3340.186125,4400
0.017600,-5.370000,67283.000000,3320.47,3339.121860,4400
0.009900,-4.120000,67458.000000,3306.80,3333.467108,4400
0.008700,-11.140000,67263.000000,3324.64,3333.517630,4400
0.017200,-13.450000,67343.000000,3314.44,3331.323083,4400
0.008500,-10.670000,67366.000000,3315.60,3329.608538,4400
0.008400,-7.220000,67334.000000,3312.93,3329.158759,4400
0.017400,-1.690000,67421.000000,3305.75,3326.995753,4400
0.008500,-3.880000,67418.000000,3306.22,3324.978661,4400
0.008400,-8.080000,67445.000000,3303.55,3322.609156,4400
0.017100,-5.140000,67570.000000,3285.86,3317.921404,4400
0.008500,-7.880000,67491.000000,3305.98,3315.813308,4400
0.008700,-5.690000,67476.000000,3300.43,3315.066882,4400
0.017200,-10.040000,67453.000000,3306.68,3314.013552,4400
0.008400,-7.530000,67439.000000,3299.62,3314.513941,4400
0.008500,-8.790000,67604.000000,3277.54,3310.178444,4400
0.017300,-0.900000,67601.000000,3291.06,3308.009730,4400
0.008400,0.470000,67585.000000,3288.75,3306.148344,4400
0.008500,-6.940000,67600.000000,3282.74,3303.923158,4400
0.016900,-11.730000,67634.000000,3280.32,3300.899320,4400
0.008700,-11.380000,67674.000000,3276.39,3297.952483,4400
0.008500,-12.550000,67689.000000,3273.97,3295.001323,4400
0.017100,-15.060000,67707.000000,3275.12,3291.983020,4400
0.008500,-7.530000,67666.000000,3280.43,3291.696454,4400
0.008700,0.510000,67720.000000,3260.47,3290.407226,4400
0.017200,-3.840000,67717.000000,3276.39,3288.616687,4400
0.008400,-2.630000,67661.000000,3275.81,3289.292651,4400
0.008500,-6.630000,67768.000000,3265.89,3286.365648,4400
0.017400,-4.040000,67806.000000,3263.24,3283.797427,4400
0.008400,-9.650000,67925.000000,3256.90,3277.920342,4400
0.008500,-19.260000,67821.000000,3260.13,3275.547231,4400
0.017500,2.350000,67804.000000,3252.87,3276.467783,4400
0.008700,-3.960000,67990.000000,3251.61,3270.472645,4400
0.008500,-8.360000,67791.000000,3257.82,3271.665569,4400
0.017100,-12.240000,67892.000000,3249.88,3268.810504,4400
0.008500,-6.710000,67937.000000,3248.50,3267.019695,4400
0.008400,-10.000000,67931.000000,3245.97,3264.505207,4400
0.018000,-8.390000,67947.000000,3243.78,3262.920330,4400
0.008400,-5.180000,67968.000000,3237.00,3261.090695,4400
0.008500,-5.610000,68114.000000,3225.51,3256.208188,4400
0.017200,-9.920000,68142.000000,3227.46,3251.007780,4400
0.008700,-10.940000,68036.000000,3237.22,3249.914757,4400
0.008400,-7.410000,68042.000000,3237.22,3249.112417,4400
0.017100,-4.820000,68032.000000,3237.00,3248.673800,4400
0.008400,-5.920000,68060.000000,3228.15,3247.594543,4400
0.008700,-2.200000,68099.000000,3229.99,3246.318721,4400
0.017100,-4.310000,68111.000000,3226.20,3244.259852,4400
0.008400,-12.040000,68154.000000,3224.13,3241.294432,4400
0.008500,-10.400000,68161.000000,3223.90,3239.287198,4400
0.017300,-7.920000,68251.000000,3208.07,3235.307196,4400
0.008500,-9.810000,68298.000000,3204.52,3231.071133,4400
0.008400,-11.020000,68329.000000,3202.00,3226.974009,4400
0.017100,-7.770000,68249.000000,3215.41,3225.893932,4400
0.008700,-0.590000,68197.000000,3216.78,3226.995649,4400
0.008500,-3.020000,68216.000000,3219.19,3226.730053,4400
0.017100,-7.450000,68242.000000,3211.39,3225.620282,4400
0.008500,-19.610000,68285.000000,3202.23,3222.603288,4400
0.008700,0.070000,68362.000000,3205.20,3221.366370,4400
0.017200,-8.280000,68349.000000,3195.36,3217.679519,4400
0.008400,-6.940000,68467.000000,3183.57,3214.082669,4400
0.008500,-6.240000,68498.000000,3183.69,3209.332322,4400
0.017200,-10.240000,68356.000000,3200.62,3209.170623,4400
0.008700,-11.690000,68347.000000,3196.62,3209.044807,4400
0.008500,-8.980000,68394.000000,3191.35,3208.332573,4400
0.017000,-6.080000,68462.000000,3187.69,3205.927398,4400
0.008500,-9.490000,68412.000000,3192.61,3205.064238,4400
0.008700,-8.510000,68368.000000,3194.33,3205.745077,4400
0.017300,-7.810000,68604.000000,3180.37,3200.260019,4400
0.008400,-0.030000,68480.000000,3183.23,3200.121411,4400
0.008500,-0.900000,68501.000000,3182.66,3198.692819,4400
0.017500,-7.850000,68528.000000,3176.95,3196.462489,4400
0.008400,-4.630000,68559.000000,3174.32,3194.674110,4400
0.008500,-4.790000,68579.000000,3172.72,3192.401053,4400
0.017200,-16.830000,68622.000000,3169.29,3188.323011,4400
0.008800,-16.710000,68632.000000,3167.70,3185.799740,4400
0.008400,-11.260000,68587.000000,3173.86,3185.038768,4400
0.017400,-4.750000,68750.000000,3153.90,3180.944178,4400
0.008400,-6.470000,68729.000000,3155.95,3177.863690,4400
0.011000,-11.960000,68755.000000,3151.39,3174.501828,4400
0.017200,-7.690000,68824.000000,3147.74,3170.725304,4400
0.008500,-5.690000,68765.000000,3156.18,3169.180824,4400
0.008400,-2.510000,68680.000000,3164.73,3170.434957,4400
0.017400,-2.350000,68732.000000,3154.35,3169.660884,4400
0.008500,-12.160000,68777.000000,3149.79,3167.253988,4400
0.008500,-8.830000,68791.000000,3151.84,3165.965452,4400
0.017200,-9.960000,68888.000000,3136.36,3161.710776,4400
0.008700,-8.790000,68881.000000,3139.77,3159.338860,4400
0.008500,-9.450000,68897.000000,3133.29,3156.607552,4400
0.017200,-9.610000,68873.000000,3146.83,3155.150426,4400
0.008500,-9.570000,68802.000000,3143.98,3155.703181,4400
0.008400,-3.880000,68882.000000,3137.27,3154.910721,4400
0.017400,4.980000,68883.000000,3139.77,3154.579008,4400
0.008500,3.610000,68904.000000,3134.31,3153.462655,4400
0.008500,-2.980000,68949.000000,3128.29,3151.062162,4400
0.017100,-7.570000,68936.000000,3133.74,3149.088264,4400
0.008700,-11.730000,68971.000000,3127.60,3146.549677,4400
0.008500,-8.160000,69036.000000,3118.97,3143.593464,4400
0.017300,-5.570000,68988.000000,3127.60,3142.162828,4400
0.008500,-3.330000,68981.000000,3124.54,3141.657720,4400
0.008700,1.410000,69027.000000,3116.24,3140.446683,4400
0.017300,-0.070000,69036.000000,3117.61,3138.728717,4400
0.008500,1.840000,69077.000000,3116.92,3136.987363,4400
0.008500,3.650000,69079.000000,3114.88,3135.453875,4400
0.017700,-12.550000,69167.000000,3106.60,3130.234890,4400
0.008400,-14.200000,69135.000000,3112.73,3128.052346,4400
0.008500,-10.590000,69072.000000,3112.84,3127.616124,4400
0.017300,-2.310000,69149.000000,3106.83,3126.293026,4400
0.008700,-7.610000,69196.000000,3099.80,3123.040197,4400
0.008500,-9.610000,69161.000000,3112.27,3121.906214,4400
0.017500,-8.040000,69216.000000,3099.57,3119.318809,4400
0.008400,-6.630000,69244.000000,3096.74,3117.087780,4400
0.008700,-9.450000,69266.000000,3094.70,3114.289726,4400
0.017400,-1.410000,69281.000000,3097.64,3112.780215,4400
0.008500,7.850000,69282.000000,3092.09,3111.956115,4400
0.008400,1.530000,69317.000000,3089.71,3109.568697,4400
0.017600,-8.160000,69169.000000,3102.40,3110.552710,4400
0.008500,-6.320000,69282.000000,3086.77,3109.272097,4400
0.008500,-10.710000,69384.000000,3081.34,3105.028885,4400
0.017500,-2.900000,69445.000000,3074.67,3101.476639,4400
0.008800,-12.710000,69492.000000,3067.77,3095.771251,4400
0.008400,-11.920000,69538.000000,3061.34,3091.576232,4400
0.017400,-8.120000,69425.000000,3076.25,3090.369786,4400
0.008400,-11.570000,69465.000000,3072.41,3088.518651,4400
0.008700,-8.830000,69468.000000,3071.96,3087.362543,4400
0.017400,-1.450000,69488.000000,3068.34,3086.360560,4400
0.008400,-8.320000,69511.000000,3070.26,3084.066197,4400
0.008500,-13.380000,69548.000000,3061.90,3081.539855,4400
0.017800,-8.750000,69498.000000,3067.66,3080.986718,4400
0.008500,-3.220000,69646.000000,3046.56,3077.528550,4400
0.008500,-5.770000,69644.000000,3058.74,3074.374565,4400
0.017300,-12.360000,69534.000000,3065.40,3073.927564,4400
0.008700,-11.770000,69601.000000,3058.97,3072.464640,4400
0.008500,-9.490000,69580.000000,3057.50,3071.863283,4400
0.017200,-4.980000,69670.000000,3043.74,3069.522827,4400
0.008500,-0.070000,69800.000000,3036.65,3065.018959,4400
0.008500,1.800000,69709.000000,3050.73,3063.681161,4400
0.017500,-4.550000,69696.000000,3046.67,3061.992694,4400
0.008400,-5.300000,69722.000000,3046.00,3060.613617,4400
0.008500,-8.470000,69794.000000,3031.47,3057.193399,4400
0.017300,-8.080000,69758.000000,3040.59,3055.646886,4400
0.008800,-8.550000,69732.000000,3039.69,3054.865740,4400
0.008400,-6.120000,69757.000000,3048.14,3054.123590,4400
0.017200,-4.080000,69791.000000,3035.63,3052.472082,4400
0.008500,-5.770000,69804.000000,3031.58,3050.890768,4400
0.008700,-4.310000,69903.000000,3019.10,3047.518545,4400
0.017200,-3.180000,69874.000000,3030.91,3045.383172,4400
0.008400,-2.040000,69829.000000,3031.69,3045.054607,4400
0.008500,-2.080000,69816.000000,3034.73,3044.970145,4400
0.017700,-12.710000,69928.000000,3010.45,3040.956843,4400
0.008500,-10.160000,70051.000000,3015.61,3036.096263,4400
0.008400,-12.200000,69936.000000,3017.75,3034.153328,4400
0.017500,-10.510000,69973.000000,3015.84,3032.295676,4400
0.008700,-14.750000,69986.000000,3010.67,3029.787954,4400
0.008400,-7.650000,70009.000000,3016.06,3028.645842,4400
0.017400,-10.710000,70099.000000,3019.66,3024.220207,4400
0.010900,-5.570000,70035.000000,3008.99,3023.762720,4400
0.008800,0.070000,70077.000000,3005.39,3022.145170,4400
0.017500,1.450000,70208.000000,2993.73,3017.916435,4400
0.008500,-8.080000,70093.000000,3005.06,3016.252161,4400
0.008400,-7.300000,70136.000000,2987.79,3014.771346,4400
0.017900,-9.380000,70244.000000,2983.76,3010.094376,4400
0.008400,-12.710000,70222.000000,2994.85,3007.294262,4400
0.008500,-7.650000,70164.000000,2994.74,3006.911447,4400
0.017200,-6.860000,70192.000000,2988.24,3005.542962,4400
0.008700,0.160000,70241.000000,2987.90,3004.382297,4400
0.008500,-6.320000,70210.000000,2990.03,3002.875286,4400
0.017300,-7.060000,70326.000000,2978.05,2999.525208,4400
0.008500,-7.410000,70276.000000,2981.63,2997.755000,4400
0.008900,-9.810000,70261.000000,2987.12,2996.734762,4400
0.017400,-12.280000,70232.000000,2983.76,2996.152882,4400
0.008500,-8.200000,70311.000000,2970.77,2994.635013,4400
0.008400,-6.980000,70402.000000,2968.09,2991.013900,4400
